"status","duration","history","purpose","credit","bonds","jobex","rate","sex","guarantor","residence","property","age","install","house","nocredit","job","no","ph","nri","credibility","TIN_status_A11","TIN_status_A12","TIN_status_A13","TIN_status_A14","TIN_history_A30","TIN_history_A31","TIN_history_A32","TIN_history_A33","TIN_history_A34","TIN_purpose_A40","TIN_purpose_A41","TIN_purpose_A410","TIN_purpose_A42","TIN_purpose_A43","TIN_purpose_A44","TIN_purpose_A45","TIN_purpose_A46","TIN_purpose_A48","TIN_purpose_A49","TIN_bonds_A61","TIN_bonds_A62","TIN_bonds_A63","TIN_bonds_A64","TIN_bonds_A65","TIN_jobex_A71","TIN_jobex_A72","TIN_jobex_A73","TIN_jobex_A74","TIN_jobex_A75","TIN_sex_A91","TIN_sex_A92","TIN_sex_A93","TIN_sex_A94","TIN_guarantor_A101","TIN_guarantor_A102","TIN_guarantor_A103","TIN_property_A121","TIN_property_A122","TIN_property_A123","TIN_property_A124","TIN_install_A141","TIN_install_A142","TIN_install_A143","TIN_house_A151","TIN_house_A152","TIN_house_A153","TIN_job_A171","TIN_job_A172","TIN_job_A173","TIN_job_A174","TIN_ph_A191","TIN_ph_A192","TIN_nri_A201","TIN_nri_A202","R01_credit","RIN_age_4","R01_credibility","RIN_R01_credit_4"
"A11",12,"A32","A42",652,"A61","A75",4,"A92","A101",4,"A122",24,"A143","A151",1,"A173",1,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.0221195113898977,0,0,0
"A14",18,"A31","A40",6458,"A61","A75",2,"A93","A101",4,"A124",39,"A141","A152",2,"A174",2,"A192","A201",2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0.341586882359415,1,1,1
"A14",15,"A34","A43",1829,"A61","A75",4,"A93","A101",4,"A123",46,"A143","A152",2,"A173",1,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0868823594145482,1,0,0
"A14",30,"A32","A41",4811,"A65","A74",2,"A92","A101",4,"A122",24,"A142","A151",1,"A172",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.250962914053043,0,0,1
"A11",12,"A32","A42",1620,"A61","A73",2,"A92","A102",3,"A122",30,"A143","A152",1,"A173",1,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0753824144382084,1,0,0
"A14",6,"A32","A41",1236,"A63","A73",2,"A93","A101",4,"A122",50,"A143","A151",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.0542533289314405,2,0,0
"A14",24,"A32","A43",1278,"A61","A75",4,"A93","A101",1,"A121",36,"A143","A152",1,"A174",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.0565643226587433,1,0,0
"A14",15,"A32","A43",1386,"A65","A73",4,"A94","A101",2,"A121",40,"A143","A151",1,"A173",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0.0625068779575217,1,0,0
"A14",12,"A32","A43",776,"A61","A73",4,"A94","A101",2,"A121",28,"A143","A152",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0289424452514581,0,0,0
"A11",12,"A32","A40",2579,"A61","A72",4,"A93","A101",1,"A121",33,"A143","A152",1,"A172",2,"A191","A201",2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.128150104544954,1,1,0
"A14",12,"A32","A43",1963,"A61","A74",4,"A93","A101",2,"A123",31,"A143","A151",2,"A174",2,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0.0942555298778475,1,0,0
"A12",36,"A33","A40",8086,"A62","A75",2,"A93","A101",4,"A123",42,"A143","A152",4,"A174",1,"A192","A201",2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.431165401122483,1,1,1
"A13",12,"A34","A40",939,"A63","A74",4,"A94","A101",2,"A121",28,"A143","A152",3,"A173",1,"A192","A201",2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0379113018597997,0,1,0
"A12",18,"A32","A42",3001,"A61","A74",2,"A92","A101",4,"A121",40,"A143","A151",1,"A173",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.151370089138329,1,0,0
"A14",18,"A32","A40",1820,"A61","A73",2,"A94","A101",2,"A122",30,"A143","A152",1,"A174",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.0863871464729834,1,0,0
"A14",24,"A34","A46",1597,"A61","A75",4,"A93","A101",4,"A124",54,"A143","A153",2,"A173",2,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0.0741168702542093,2,0,0
"A14",12,"A34","A43",717,"A61","A75",4,"A93","A101",4,"A121",52,"A143","A152",3,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0256960493011995,2,0,0
"A12",36,"A33","A49",4455,"A61","A73",2,"A91","A101",2,"A121",30,"A142","A152",2,"A174",1,"A192","A201",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0.231374491031143,1,1,1
"A14",36,"A34","A43",9566,"A61","A73",2,"A92","A101",2,"A123",31,"A142","A152",2,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0.512600418179817,1,0,2
"A14",27,"A33","A49",5117,"A61","A74",3,"A93","A101",4,"A123",26,"A143","A152",2,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.267800154066248,0,0,1
"A14",39,"A32","A41",2569,"A63","A73",4,"A93","A101",4,"A123",24,"A143","A152",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.127599867943216,0,0,0
"A14",27,"A32","A45",5190,"A65","A75",4,"A93","A101",4,"A122",48,"A143","A152",4,"A173",2,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.271816881258941,2,0,1
"A11",18,"A34","A42",1049,"A61","A72",4,"A92","A101",4,"A122",21,"A143","A151",1,"A173",1,"A191","A201",1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.0439639044789259,0,0,0
"A13",10,"A32","A42",1275,"A61","A72",4,"A92","A101",2,"A122",23,"A143","A152",1,"A173",1,"A191","A201",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0563992516782216,0,0,0
"A12",30,"A33","A43",1919,"A62","A72",4,"A93","A101",3,"A124",30,"A142","A152",2,"A174",1,"A191","A201",2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0.091834488830197,1,1,0
"A12",12,"A32","A40",1007,"A64","A73",4,"A94","A101",1,"A121",22,"A143","A152",1,"A173",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0416529107516232,0,0,0
"A13",12,"A32","A42",1474,"A61","A72",4,"A92","A101",1,"A122",33,"A141","A152",1,"A174",1,"A192","A201",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0.0673489600528227,1,0,0
"A11",12,"A32","A40",1893,"A61","A73",4,"A92","A103",4,"A122",29,"A143","A152",1,"A173",1,"A192","A201",1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0904038736656762,1,0,0
"A11",9,"A32","A40",1422,"A61","A72",3,"A93","A101",2,"A124",27,"A143","A153",1,"A174",1,"A192","A201",2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0.0644877297237812,0,1,0
"A14",12,"A32","A49",1076,"A61","A73",2,"A94","A101",2,"A121",26,"A143","A152",1,"A173",1,"A192","A202",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0.0454495433036206,0,0,0
"A14",36,"A30","A45",2613,"A61","A73",4,"A93","A101",2,"A123",27,"A143","A152",2,"A173",1,"A191","A201",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.130020908990866,0,0,0
"A12",24,"A33","A42",2064,"A61","A71",3,"A92","A101",2,"A122",34,"A143","A152",1,"A174",1,"A192","A201",2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.0998129195554088,1,1,0
"A12",42,"A31","A41",9283,"A61","A71",1,"A93","A101",2,"A124",55,"A141","A153",1,"A174",1,"A192","A201",1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0.497028722350611,2,0,1
"A14",24,"A34","A49",4139,"A62","A73",3,"A93","A101",3,"A122",27,"A143","A152",2,"A172",1,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.213987014416199,0,0,1
"A12",9,"A32","A49",1391,"A61","A73",2,"A94","A101",1,"A121",27,"A141","A152",1,"A173",1,"A192","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0.0627819962583911,0,0,0
"A11",12,"A34","A43",385,"A61","A74",4,"A92","A101",3,"A121",58,"A143","A152",4,"A172",1,"A192","A201",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.00742819412347309,2,0,0
"A12",9,"A34","A42",1919,"A61","A74",4,"A93","A101",3,"A123",35,"A143","A151",1,"A173",1,"A192","A201",1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0.091834488830197,1,0,0
"A14",12,"A32","A43",1262,"A61","A73",3,"A93","A101",2,"A123",25,"A143","A152",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0556839440959613,0,0,0
"A14",15,"A31","A43",1569,"A62","A75",4,"A93","A101",4,"A123",34,"A141","A152",1,"A172",2,"A191","A201",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0725762077693408,1,0,0
"A12",15,"A32","A45",1308,"A61","A75",4,"A93","A101",4,"A123",38,"A143","A152",2,"A172",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.0582150324639595,1,0,0
"A14",24,"A34","A43",1516,"A64","A73",4,"A92","A101",1,"A121",43,"A143","A152",2,"A172",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.0696599537801254,1,0,0
"A13",12,"A32","A43",1881,"A61","A73",2,"A92","A101",2,"A123",44,"A143","A151",1,"A172",1,"A192","A201",1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0.0897435897435897,1,0,0
"A14",24,"A34","A40",1287,"A64","A75",4,"A92","A101",4,"A121",37,"A143","A152",2,"A173",1,"A192","A201",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0570595356003081,1,0,0
"A14",12,"A32","A41",4675,"A65","A72",1,"A92","A101",4,"A123",20,"A143","A151",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.243479696269396,0,0,1
"A12",36,"A32","A45",2384,"A61","A72",4,"A93","A101",1,"A124",33,"A143","A151",1,"A172",1,"A191","A201",2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0.117420490811049,1,1,0
"A14",24,"A34","A40",2022,"A61","A73",4,"A92","A101",4,"A123",37,"A143","A152",1,"A173",1,"A192","A201",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0975019258281061,1,0,0
"A14",18,"A34","A46",1864,"A62","A73",4,"A92","A101",2,"A121",30,"A143","A152",2,"A173",1,"A191","A201",2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0888081875206339,1,1,0
"A14",11,"A34","A40",1393,"A61","A72",4,"A92","A101",4,"A123",35,"A143","A152",2,"A174",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0.0628920435787389,1,0,0
"A12",6,"A32","A43",2063,"A61","A72",4,"A94","A101",3,"A123",30,"A143","A151",1,"A174",1,"A192","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0.099757895895235,1,0,0
"A11",12,"A32","A43",727,"A62","A72",4,"A94","A101",3,"A124",33,"A143","A152",1,"A172",1,"A192","A201",2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.0262462859029383,1,1,0
"A14",12,"A32","A40",2859,"A65","A71",4,"A93","A101",4,"A124",38,"A143","A152",1,"A174",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.143556729393639,1,0,0
"A14",15,"A32","A41",3029,"A61","A74",2,"A93","A101",2,"A123",33,"A143","A152",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.152910751623198,1,0,0
"A14",36,"A32","A49",7409,"A65","A75",3,"A93","A101",2,"A122",37,"A143","A152",2,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.393914383184769,1,0,1
"A14",24,"A32","A43",3181,"A61","A72",4,"A92","A101",4,"A122",26,"A143","A152",1,"A173",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.161274347969627,0,0,0
"A14",9,"A32","A42",1388,"A61","A73",4,"A92","A101",2,"A121",26,"A143","A151",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.0626169252778695,0,0,0
"A12",15,"A30","A40",1778,"A61","A72",2,"A92","A101",1,"A121",26,"A143","A151",2,"A171",1,"A191","A201",2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0.0840761527456806,0,1,0
"A14",12,"A32","A43",2073,"A62","A73",4,"A92","A102",2,"A121",28,"A143","A152",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.100308132496974,0,0,0
"A12",12,"A32","A43",1103,"A61","A74",4,"A93","A103",3,"A121",29,"A143","A152",2,"A173",1,"A191","A202",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0.0469351821283152,1,0,0
"A12",42,"A34","A49",5954,"A61","A74",2,"A92","A101",1,"A121",41,"A141","A152",2,"A172",1,"A191","A201",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0.313854957631782,1,0,1
"A11",30,"A32","A41",3857,"A61","A73",4,"A91","A101",4,"A122",40,"A143","A152",1,"A174",1,"A192","A201",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.198470342247166,1,0,1
"A14",21,"A32","A41",5248,"A65","A73",1,"A93","A101",3,"A123",26,"A143","A152",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.275008253549026,0,0,1
"A13",24,"A32","A43",1377,"A62","A75",4,"A92","A101",2,"A124",47,"A143","A153",1,"A173",1,"A192","A201",1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0.0620116650159569,2,0,0
"A14",12,"A34","A49",1412,"A61","A73",4,"A92","A103",2,"A121",29,"A143","A152",2,"A174",1,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.0639374931220425,1,0,0
"A11",12,"A30","A45",1108,"A61","A74",4,"A93","A101",3,"A121",28,"A143","A152",2,"A173",1,"A191","A201",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0472103004291846,0,1,0
"A14",10,"A32","A43",1924,"A61","A73",1,"A93","A101",4,"A122",38,"A143","A152",1,"A173",1,"A192","A202",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0.0921096071310664,1,0,0
"A12",24,"A34","A43",1743,"A61","A75",4,"A93","A101",2,"A122",48,"A143","A152",2,"A172",1,"A191","A201",1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.082150324639595,2,0,0
"A13",24,"A32","A42",1925,"A61","A73",2,"A93","A101",2,"A121",26,"A143","A152",1,"A173",1,"A191","A201",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0921646307912402,0,0,0
"A14",18,"A34","A40",1530,"A61","A73",3,"A93","A101",2,"A122",32,"A141","A152",2,"A173",1,"A191","A201",2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0704302850225597,1,1,0
"A12",12,"A32","A43",1155,"A61","A75",3,"A94","A103",3,"A121",40,"A141","A152",2,"A172",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0497964124573567,1,0,0
"A14",24,"A32","A43",1901,"A62","A73",4,"A93","A101",4,"A123",29,"A143","A151",1,"A174",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0.0908440629470672,1,0,0
"A12",24,"A33","A43",1553,"A62","A74",3,"A92","A101",2,"A122",23,"A143","A151",2,"A173",1,"A192","A201",1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0.0716958292065588,0,0,0
